order_id,customer_id,order_time,order_status,payment_method,discount_amount,delivery_days
O001457,C01472,2024-10-14 15:14:27,已完成,货到付款,14.05,4
O001458,C01345,2024-10-12 17:51:13,已完成,支付宝,39.06,7
O001459,C00337,2024-03-08 00:07:23,已发货,支付宝,73.83,4
O001460,C00124,2024-11-10 13:46:43,已完成,微信支付,4.85,2
O001461,C01551,2024-05-15 18:50:30,已完成,支付宝,72.73,4
O001462,C00989,2025-09-15 04:28:02,已完成,支付宝,15.23,5
O001463,C01698,2024-09-07 13:40:05,已完成,支付宝,38.59,7
O001464,C00044,2025-12-04 00:34:56,已完成,支付宝,10.58,6
O001465,C00678,2025-06-06 21:41:15,已完成,微信支付,56.79,6
O001466,C00789,2025-07-07 17:41:25,已完成,微信支付,79.82,2
O001467,C01345,2025-11-21 14:15:47,已完成,银行卡,24.17,6
O001468,C01311,2024-06-28 14:41:50,已完成,微信支付,73.98,6
O001469,C01457,2025-03-24 16:54:17,已完成,支付宝,58.4,5
O001470,C00324,2024-02-15 10:18:13,已完成,银行卡,77.23,7
O001471,C01190,2024-04-08 23:18:26,已完成,微信支付,53.74,4
O001472,C00080,2024-10-05 05:17:20,已完成,货到付款,54.56,4
O001473,C00563,2025-06-05 19:54:42,待发货,银行卡,75.5,4
O001474,C00033,2025-08-28 18:53:43,已完成,支付宝,58.19,5
O001475,C01884,2024-07-11 20:20:15,已完成,支付宝,67.8,6
O001476,C00603,2025-07-03 01:56:22,已完成,银行卡,22.77,4
O001477,C00092,2024-06-19 10:45:43,已完成,微信支付,13.51,4
O001478,C01134,2024-01-07 15:24:30,已完成,支付宝,51.2,3
O001479,C01303,2024-02-29 14:49:33,已退款,微信支付,20.21,4
O001480,C01802,2025-04-06 16:54:48,已完成,银行卡,34.39,6
O001481,C01229,2025-01-22 15:52:39,已完成,支付宝,68.45,2
O001482,C01983,2024-07-20 05:28:39,已完成,支付宝,50.49,4
O001483,C00989,2024-01-08 19:13:28,已完成,微信支付,75.51,4
O001484,C00193,2025-03-24 11:10:50,已完成,微信支付,28.38,3
O001485,C00063,2025-08-17 23:49:01,待发货,银行卡,22.45,4
O001486,C00223,2024-03-12 12:43:05,已完成,微信支付,17.1,3
O001487,C00475,2025-06-25 12:42:40,已完成,支付宝,78.11,5
O001488,C00908,2025-05-09 14:02:36,已取消,支付宝,34.37,7
O001489,C00083,2025-01-04 20:57:16,已完成,微信支付,73.61,7
O001490,C01957,2024-02-22 21:06:36,已完成,微信支付,27.59,3
O001491,C00502,2025-11-06 14:34:06,已完成,微信支付,23.02,3
O001492,C01147,2025-01-01 13:56:36,已完成,银行卡,61.67,3
O001493,C01430,2024-11-03 01:14:21,已完成,微信支付,49.45,7
O001494,C01448,2025-09-20 01:31:35,已发货,微信支付,41.97,3
O001495,C00033,2025-09-07 17:50:20,已退款,货到付款,35.22,6
O001496,C01777,2025-06-20 08:15:43,已完成,银行卡,37.31,5
O001497,C00437,2025-08-26 10:06:06,待发货,支付宝,66.76,3
O001498,C01587,2024-04-27 15:28:50,已完成,支付宝,12.25,5
O001499,C00592,2025-07-11 05:47:29,已完成,银行卡,4.08,5
O001500,C00850,2024-09-02 07:34:13,已完成,货到付款,0.48,3
O001501,C01473,2025-09-25 01:26:57,已完成,银行卡,39.6,3
O001502,C01593,2024-10-09 18:38:06,已完成,支付宝,65.44,4
O001503,C01311,2024-02-28 12:03:32,已完成,支付宝,53.68,3
O001504,C00193,2024-11-10 04:20:04,已取消,支付宝,79.24,4
O001505,C01648,2025-07-08 14:52:53,已完成,银行卡,48.8,7
O001506,C00541,2025-01-26 03:23:09,已完成,支付宝,40.73,1
O001507,C00592,2025-07-12 18:57:15,已完成,微信支付,46.53,1
O001508,C01933,2024-02-09 05:32:39,已完成,支付宝,70.57,3
O001509,C01472,2024-06-02 06:56:53,已完成,微信支付,1.17,2
O001510,C01028,2025-03-21 21:37:24,已完成,微信支付,37.32,7
O001511,C01823,2024-10-23 17:25:15,已完成,微信支付,32.89,3
O001512,C01341,2025-06-04 16:55:20,已完成,微信支付,76.27,5
O001513,C00524,2025-12-06 14:16:55,已完成,支付宝,14.98,7
O001514,C00502,2025-05-25 12:23:54,已完成,微信支付,2.04,7
O001515,C00592,2024-11-11 04:43:07,已完成,支付宝,50.53,3
O001516,C01465,2025-03-04 07:52:54,已完成,货到付款,50.0,4
O001517,C00182,2025-11-02 23:11:50,已完成,微信支付,25.55,6
O001518,C00017,2025-06-02 22:59:32,待发货,微信支付,43.18,7
O001519,C00842,2025-08-08 17:25:15,已完成,微信支付,47.73,4
O001520,C00044,2024-08-12 21:20:27,已完成,银行卡,28.24,5
O001521,C01975,2025-06-30 19:07:46,已完成,微信支付,33.64,1
O001522,C00624,2024-05-08 09:01:16,已完成,微信支付,11.34,1
O001523,C01736,2025-07-03 17:33:20,已完成,微信支付,61.68,6
O001524,C00975,2025-10-07 18:36:27,已完成,微信支付,31.13,7
O001525,C00877,2025-10-23 03:05:04,已完成,支付宝,51.64,3
O001526,C01136,2024-04-21 21:54:24,已完成,支付宝,34.13,2
O001527,C00988,2025-08-26 11:32:08,已完成,微信支付,12.98,6
O001528,C00704,2024-04-15 07:03:00,已发货,支付宝,56.05,7
O001529,C00563,2025-01-02 11:50:23,已完成,支付宝,33.39,7
O001530,C01802,2025-06-05 07:11:45,已完成,货到付款,14.83,6
O001531,C00289,2025-01-08 07:40:58,已完成,支付宝,74.68,3
O001532,C01956,2024-09-12 13:40:26,已完成,银行卡,71.47,4
O001533,C00475,2025-06-05 23:48:45,已完成,货到付款,58.17,4
O001534,C00266,2025-05-26 09:48:13,已完成,微信支付,46.08,2
O001535,C01159,2025-04-04 05:59:38,已完成,微信支付,50.02,5
O001536,C01867,2025-02-20 18:05:39,已完成,支付宝,28.82,3
O001537,C00821,2025-06-13 07:21:19,已完成,微信支付,21.04,5
O001538,C00725,2024-11-05 12:21:26,已完成,支付宝,47.37,3
O001539,C01080,2024-03-12 06:22:40,已完成,支付宝,59.2,5
O001540,C00664,2025-02-28 05:14:18,已完成,支付宝,39.61,3
O001541,C01028,2025-06-18 06:14:36,已完成,微信支付,71.64,5
O001542,C01080,2024-08-10 08:57:13,已完成,支付宝,31.07,3
O001543,C01777,2024-05-09 22:53:32,已完成,微信支付,30.12,3
O001544,C00667,2025-11-02 16:40:03,已取消,微信支付,34.04,5
O001545,C01530,2025-09-21 16:33:26,已完成,支付宝,56.34,6
O001546,C01408,2025-04-29 01:28:30,已完成,微信支付,2.2,5
O001547,C00533,2025-07-27 00:40:49,已完成,货到付款,28.3,2
O001548,C01815,2025-12-11 08:51:22,已完成,未知,59.43,3
O001549,C01340,2025-03-25 21:25:00,待发货,银行卡,44.38,3
O001550,C01212,2024-07-02 00:32:02,已完成,货到付款,24.79,2
O001551,C00725,2025-05-12 18:54:32,已退款,支付宝,52.54,6
O001552,C00094,2025-11-03 19:54:48,已完成,支付宝,72.09,5
O001553,C00801,2025-06-07 06:13:53,已发货,银行卡,40.41,4
O001554,C01383,2024-01-31 02:14:48,已完成,微信支付,59.14,7
O001555,C01159,2025-11-04 03:12:20,已取消,支付宝,15.87,5
O001556,C00678,2025-07-06 01:01:29,已发货,微信支付,37.84,3
O001557,C01462,2024-11-04 20:41:53,已完成,支付宝,23.3,1
O001558,C00033,2025-12-24 18:25:50,已完成,银行卡,79.42,4
O001559,C01479,2025-06-18 16:01:27,已完成,支付宝,17.5,4
O001560,C00725,2025-08-23 02:12:28,已完成,支付宝,75.79,4
O001561,C01747,2025-11-16 22:31:04,已完成,支付宝,32.7,7
O001562,C01518,2024-02-13 16:50:10,已完成,支付宝,39.87,6
O001563,C00962,2025-07-19 19:39:31,已完成,支付宝,41.91,3
O001564,C00184,2024-10-24 09:31:31,已完成,银行卡,19.34,3
O001565,C00819,2025-09-26 04:11:34,已完成,微信支付,19.11,6
O001566,C01472,2025-10-04 19:17:18,已完成,微信支付,30.08,3
O001567,C01165,2025-08-25 01:46:13,已完成,微信支付,59.62,6
O001568,C01129,2025-07-22 04:46:27,已完成,支付宝,56.06,7
O001569,C01370,2025-08-02 03:52:52,已完成,银行卡,79.81,7
O001570,C01031,2024-08-09 02:31:58,已完成,微信支付,7.07,4
O001571,C01548,2024-11-06 13:16:03,已完成,支付宝,60.74,5
O001572,C01082,2024-04-20 05:30:21,已完成,货到付款,15.59,3
O001573,C00502,2025-08-27 23:53:31,已完成,微信支付,40.88,5
O001574,C01383,2025-05-17 22:10:12,已完成,银行卡,15.71,3
O001575,C01970,2025-04-25 04:50:21,已退款,货到付款,74.89,6
O001576,C01551,2024-07-03 19:59:07,已完成,银行卡,40.58,4
O001577,C00563,2025-04-27 00:49:27,已完成,微信支付,37.56,4
O001578,C00624,2024-12-16 06:39:53,待发货,未知,24.59,5
O001579,C00475,2025-12-28 15:24:55,待发货,微信支付,35.92,2
O001580,C01534,2025-09-21 04:51:00,已完成,微信支付,8.86,6
O001581,C01957,2025-02-18 01:09:38,已完成,微信支付,54.74,3
O001582,C01899,2025-08-11 03:45:54,已完成,微信支付,45.65,4
O001583,C00130,2024-05-26 15:24:46,已完成,货到付款,7.97,4
O001584,C00725,2024-04-09 05:30:03,已完成,支付宝,8.19,5
O001585,C01474,2025-05-07 05:27:23,已完成,微信支付,23.44,5
O001586,C00592,2025-06-20 04:00:45,已完成,支付宝,37.85,4
O001587,C00677,2024-02-27 21:59:58,已完成,支付宝,17.81,3
O001588,C01983,2024-06-11 21:40:17,已发货,微信支付,10.51,5
O001589,C01658,2025-02-28 19:36:16,已完成,微信支付,7.71,3
O001590,C01289,2024-03-07 00:06:14,已退款,支付宝,24.41,3
O001591,C01447,2024-11-16 06:46:53,已完成,银行卡,50.37,5
O001592,C01372,2025-01-06 21:57:10,已退款,微信支付,54.27,3
O001593,C00646,2025-11-06 13:48:21,已完成,银行卡,22.63,5
O001594,C00475,2024-08-23 00:14:08,已完成,支付宝,35.25,4
O001595,C00337,2024-05-29 05:10:56,已完成,支付宝,50.28,6
O001596,C01566,2024-01-09 19:22:03,已完成,微信支付,28.8,5
O001597,C01782,2024-04-25 21:01:30,已完成,支付宝,78.29,4
O001598,C00704,2025-07-04 10:33:09,已完成,微信支付,55.42,3
O001599,C01312,2024-12-08 03:27:24,已完成,微信支付,46.27,3
O001600,C00563,2024-06-10 01:30:35,已发货,银行卡,39.83,6
O001601,C00032,2025-11-10 05:59:41,已完成,支付宝,39.36,4
O001602,C01176,2025-07-28 19:39:34,已完成,微信支付,23.34,4
O001603,C01434,2024-04-19 19:25:25,待发货,微信支付,6.18,4
O001604,C00603,2024-07-20 06:47:16,已完成,微信支付,67.03,4
O001605,C01368,2025-09-10 23:22:48,已完成,货到付款,72.43,2
O001606,C01967,2025-06-08 21:45:40,已完成,微信支付,77.96,3
O001607,C01363,2025-11-19 23:55:40,已完成,支付宝,32.32,2
O001608,C00044,2024-03-19 18:54:46,已完成,支付宝,75.71,5
O001609,C00725,2025-07-20 13:31:13,已完成,微信支付,56.19,2
O001610,C00616,2024-03-19 23:28:58,已取消,支付宝,33.77,3
O001611,C01722,2024-09-09 16:23:55,已完成,支付宝,73.48,3
O001612,C01078,2025-07-04 19:32:26,已完成,银行卡,77.48,1
O001613,C00707,2025-06-14 09:56:12,已完成,支付宝,42.71,7
O001614,C00776,2024-01-03 05:52:22,待发货,微信支付,62.37,5
O001615,C01384,2024-06-11 13:36:23,已完成,微信支付,62.13,4
O001616,C00446,2025-07-22 09:16:58,已完成,微信支付,48.71,6
O001617,C00616,2024-04-28 08:22:17,已完成,微信支付,33.82,5
O001618,C00554,2024-08-31 16:14:56,已完成,货到付款,10.75,4
O001619,C01181,2024-06-04 14:11:13,已完成,微信支付,79.84,5
O001620,C01523,2024-04-17 07:00:55,已完成,微信支付,5.73,2
O001621,C00182,2025-08-31 05:46:55,已完成,支付宝,10.79,4
O001622,C01472,2024-03-06 13:44:36,已完成,微信支付,29.98,3
O001623,C01997,2025-02-27 07:10:06,已完成,支付宝,31.88,4
O001624,C01548,2025-06-08 05:41:37,已完成,未知,21.37,4
O001625,C01690,2024-03-02 05:09:54,已完成,银行卡,6.25,3
O001626,C00407,2025-05-09 15:16:55,已退款,微信支付,71.95,6
O001627,C00017,2024-09-07 09:15:27,已完成,未知,41.06,3
O001628,C00684,2025-08-29 08:07:28,已完成,支付宝,77.59,2
O001629,C00850,2025-08-04 02:43:23,已完成,微信支付,70.24,7
O001630,C00069,2025-08-01 01:02:12,已完成,微信支付,39.52,4
O001631,C01128,2024-11-03 16:24:39,已完成,支付宝,31.06,7
O001632,C00554,2025-08-21 23:29:59,已完成,银行卡,20.4,5
O001633,C00704,2025-05-06 07:34:16,已取消,支付宝,79.44,3
O001634,C01086,2024-10-17 20:11:50,已完成,支付宝,48.4,7
O001635,C00081,2024-03-23 14:28:05,已完成,支付宝,67.26,4
O001636,C01364,2024-03-10 07:47:03,已完成,支付宝,78.77,5
O001637,C00839,2024-07-07 13:22:54,已完成,支付宝,17.92,7
O001638,C00781,2024-08-11 03:57:06,已完成,微信支付,73.99,6
O001639,C01667,2025-11-08 08:25:24,已发货,支付宝,63.56,4
O001640,C01361,2025-12-31 17:46:52,已取消,银行卡,36.37,3
O001641,C00335,2024-05-11 20:06:20,已取消,支付宝,75.9,7
O001642,C00953,2025-11-16 05:51:18,已完成,支付宝,47.19,7
O001643,C00592,2025-06-13 21:28:02,已完成,支付宝,31.49,5
O001644,C01448,2025-01-23 14:59:41,已完成,微信支付,12.79,6
O001645,C01430,2025-11-28 05:42:19,已完成,支付宝,58.23,5
O001646,C01042,2025-06-15 18:44:07,已完成,微信支付,61.92,2
O001647,C01405,2025-04-12 21:08:28,已完成,微信支付,16.55,4
O001648,C00611,2024-06-14 06:34:10,已完成,微信支付,29.75,4
O001649,C00592,2024-07-02 02:44:50,已发货,支付宝,4.4,3
O001650,C00407,2025-11-01 06:48:44,已完成,支付宝,44.58,3
O001651,C00679,2024-06-16 18:22:58,待发货,货到付款,48.01,3
O001652,C00416,2024-02-06 01:33:58,已完成,微信支付,67.86,6
O001653,C01042,2024-07-17 06:10:50,已发货,微信支付,2.09,7
O001654,C01016,2025-01-05 07:25:30,已完成,支付宝,9.57,4
O001655,C01347,2024-10-20 00:28:10,已完成,微信支付,2.53,4
O001656,C00977,2025-11-11 14:01:02,已完成,支付宝,75.56,3
O001657,C00541,2024-11-11 19:54:05,已完成,微信支付,41.03,6
O001658,C00031,2025-10-13 03:38:14,已完成,微信支付,19.68,3
O001659,C00502,2025-04-12 21:10:52,已完成,支付宝,1.53,7
O001660,C01367,2025-02-16 22:53:12,已完成,支付宝,7.72,5
O001661,C01128,2024-05-23 20:41:05,待发货,微信支付,57.61,7
O001662,C01229,2024-07-21 17:41:56,已完成,微信支付,38.42,3
O001663,C00563,2025-09-24 10:55:26,已完成,微信支付,58.75,6
O001664,C00844,2025-07-23 04:24:25,待发货,微信支付,21.22,4
O001665,C00473,2024-12-10 21:21:18,已完成,货到付款,35.16,7
O001666,C01867,2025-11-01 12:37:56,已发货,支付宝,49.91,4
O001667,C01327,2025-08-18 10:53:20,已完成,微信支付,16.99,3
O001668,C00570,2024-04-17 09:48:51,已完成,微信支付,23.0,4
O001669,C00610,2025-04-20 05:47:59,已完成,微信支付,11.33,4
O001670,C01107,2025-08-05 09:45:27,已完成,微信支付,56.94,4
O001671,C01327,2025-08-11 19:02:42,已完成,货到付款,46.58,3
O001672,C00675,2024-04-01 13:29:01,已完成,微信支付,35.57,4
O001673,C01867,2024-06-19 09:21:46,已完成,银行卡,45.39,4
O001674,C01526,2024-11-09 02:21:58,已完成,银行卡,13.58,6
O001675,C01844,2024-07-07 09:51:11,已退款,支付宝,65.03,4
O001676,C01704,2024-04-15 05:23:00,已取消,支付宝,60.44,7
O001677,C01612,2025-05-05 09:50:02,已完成,微信支付,14.56,4
O001678,C01028,2025-02-01 03:54:51,已完成,银行卡,70.86,3
O001679,C00569,2024-05-19 22:27:14,已完成,银行卡,31.52,4
O001680,C01160,2025-04-06 04:10:24,已完成,支付宝,37.09,5
O001681,C01818,2024-03-06 02:41:20,已完成,微信支付,42.5,3
O001682,C00032,2024-10-21 15:51:18,已完成,微信支付,63.43,4
O001683,C00330,2025-07-31 08:24:09,已完成,微信支付,13.12,5
O001684,C01855,2025-10-14 23:11:24,已完成,微信支付,21.2,3
O001685,C00475,2024-07-03 09:31:55,已完成,支付宝,74.91,6
O001686,C00589,2025-09-18 15:58:21,待发货,银行卡,75.02,7
O001687,C01031,2025-10-16 20:31:48,已完成,支付宝,64.72,7
O001688,C00083,2025-04-21 23:26:41,已完成,支付宝,13.47,3
O001689,C01031,2025-12-20 19:26:47,已完成,支付宝,47.6,5
O001690,C00755,2024-07-03 13:44:34,已完成,支付宝,35.68,5
O001691,C00989,2024-03-12 19:20:22,已完成,支付宝,6.46,6
O001692,C01777,2025-09-06 06:43:15,已完成,银行卡,6.04,7
O001693,C01181,2025-01-15 20:59:16,已完成,微信支付,68.55,4
O001694,C00083,2024-09-17 20:46:31,已完成,银行卡,7.24,4
O001695,C00379,2024-02-29 09:55:24,已取消,微信支付,21.71,4
O001696,C00407,2024-03-09 01:47:24,已完成,支付宝,12.06,5
O001697,C01983,2024-03-31 16:50:22,待发货,支付宝,46.01,3
O001698,C01924,2024-06-04 02:02:55,已完成,支付宝,60.8,5
O001699,C00253,2025-12-12 00:21:38,已取消,支付宝,21.21,5
O001700,C00033,2024-07-28 22:16:53,已完成,微信支付,62.56,3
O001701,C01364,2025-08-17 13:51:55,已完成,支付宝,14.0,4
O001702,C00170,2024-01-23 15:13:37,已完成,微信支付,28.54,2
O001703,C00378,2024-08-27 21:58:05,已完成,支付宝,19.43,7
O001704,C00227,2025-10-29 22:41:57,已发货,银行卡,36.35,5
O001705,C01448,2024-06-05 22:07:28,已完成,支付宝,78.48,2
O001706,C01295,2024-07-30 03:40:22,已完成,银行卡,58.94,5
O001707,C01918,2025-08-24 07:20:24,已完成,未知,16.46,7
O001708,C01145,2024-04-25 18:17:05,已完成,微信支付,77.31,4
O001709,C00201,2024-02-27 00:59:39,已完成,微信支付,54.51,5
O001710,C00335,2025-12-09 05:47:02,待发货,银行卡,36.33,5
O001711,C00541,2024-11-05 12:45:43,已完成,银行卡,73.3,6
O001712,C00640,2025-05-24 08:18:50,已发货,银行卡,61.03,5
O001713,C00193,2024-04-29 04:39:25,已完成,支付宝,58.34,5
O001714,C00989,2024-06-18 21:20:23,已完成,微信支付,16.07,6
O001715,C01380,2024-12-20 10:36:40,已完成,微信支付,10.24,5
O001716,C00104,2025-06-02 09:23:51,已完成,支付宝,69.25,1
O001717,C01121,2024-08-06 15:36:05,已完成,微信支付,54.41,4
O001718,C00022,2025-10-10 16:44:27,已完成,支付宝,65.38,4
O001719,C00121,2025-07-23 11:18:19,已完成,银行卡,0.0,7
O001720,C00748,2025-03-11 21:00:00,已完成,微信支付,72.25,5
O001721,C00763,2024-12-19 07:05:00,已完成,支付宝,30.04,6
O001722,C00168,2025-04-29 20:54:31,已完成,支付宝,28.02,4
O001723,C01742,2025-06-22 20:57:45,已完成,微信支付,18.95,5
O001724,C01998,2024-05-05 00:41:35,已完成,微信支付,8.43,5
O001725,C01928,2025-09-13 18:06:14,已完成,支付宝,38.63,4
O001726,C01884,2025-01-14 03:35:27,已完成,支付宝,39.86,5
O001727,C00253,2025-11-11 11:25:57,已完成,支付宝,9.16,5
O001728,C00684,2025-11-29 22:14:50,已完成,微信支付,48.28,5
O001729,C01536,2024-02-04 04:22:07,已完成,微信支付,29.07,6
O001730,C00725,2024-10-22 13:47:38,已完成,支付宝,36.5,7
O001731,C01311,2025-02-18 18:59:37,已完成,微信支付,40.8,7
O001732,C01535,2025-03-01 11:52:21,已完成,支付宝,24.84,4
O001733,C01327,2025-08-21 01:12:21,已完成,微信支付,54.8,4
O001734,C01240,2024-05-09 01:30:43,已完成,支付宝,40.79,7
O001735,C01626,2025-05-01 12:31:56,已完成,微信支付,35.31,4
O001736,C01551,2025-11-16 00:17:19,已完成,微信支付,32.77,4
O001737,C00433,2025-12-29 00:26:55,已取消,支付宝,1.9,4
O001738,C01337,2024-01-12 22:22:50,已退款,支付宝,61.7,4
O001739,C00563,2025-12-14 12:04:03,已完成,货到付款,77.32,2
O001740,C01704,2024-04-25 11:24:16,已完成,货到付款,10.48,5
O001741,C00287,2025-02-27 02:21:26,已完成,支付宝,23.16,3
O001742,C01548,2024-07-03 18:18:39,已完成,支付宝,67.75,3
O001743,C01802,2025-04-20 12:36:13,已完成,支付宝,56.69,6
O001744,C01061,2024-02-11 05:42:24,已退款,支付宝,24.99,4
O001745,C00725,2024-06-28 18:02:05,已完成,微信支付,51.96,4
O001746,C00819,2024-08-11 05:20:06,已完成,支付宝,73.38,5
O001747,C00616,2025-11-03 12:01:26,已完成,未知,17.57,5
O001748,C00085,2025-04-05 13:49:37,已完成,微信支付,54.37,2
O001749,C01791,2025-06-14 06:55:27,已完成,微信支付,64.96,7
O001750,C01080,2025-06-03 21:27:22,待发货,微信支付,7.62,5
O001751,C00407,2024-10-30 16:56:29,已完成,支付宝,74.76,2
O001752,C00885,2024-01-17 06:37:38,已完成,支付宝,76.75,3
O001753,C00407,2024-04-13 03:52:42,已完成,微信支付,58.65,4
O001754,C00850,2024-12-19 07:56:32,已完成,支付宝,41.25,7
O001755,C00706,2025-11-15 11:35:05,已完成,银行卡,48.32,6
O001756,C01175,2024-07-05 13:26:02,已完成,微信支付,51.87,5
O001757,C01337,2025-06-10 09:44:20,已完成,支付宝,12.33,4
O001758,C00792,2025-08-24 00:10:12,已退款,银行卡,23.59,5
O001759,C00337,2025-10-30 16:17:32,已完成,支付宝,8.07,5
O001760,C00475,2024-08-06 09:32:42,已完成,微信支付,29.64,3
O001761,C01078,2025-11-09 08:12:15,已完成,货到付款,59.61,7
O001762,C01304,2025-04-22 13:29:28,已完成,微信支付,70.84,6
O001763,C01501,2025-02-02 20:51:13,已完成,微信支付,29.7,5
O001764,C01834,2025-07-22 00:46:27,已完成,微信支付,49.29,4
O001765,C00261,2024-06-28 23:53:22,待发货,银行卡,47.59,4
O001766,C00592,2025-08-14 15:51:00,已完成,微信支付,37.8,3
O001767,C00554,2025-05-19 13:19:39,已完成,支付宝,55.54,3
O001768,C01364,2025-08-05 01:42:18,已完成,支付宝,12.06,5
O001769,C00377,2025-09-15 17:22:44,已完成,支付宝,5.99,5
O001770,C01867,2025-04-28 17:58:40,已取消,支付宝,27.84,6
O001771,C00376,2024-02-10 13:10:11,已发货,微信支付,77.55,4
